Candidate_ID,Age,Gender,Education_Level,Position_Applied,Industry,Interview_Round,Interview_Mode,Start_Time,End_Time,Duration_Minutes,Camera_On,Microphone_Clarity,Network_Stability_Score,Technical_Questions_Answered,Behavioral_Questions_Answered,Coding_Test_Score,Eye_Contact_Score,Body_Language_Score,Speech_Speed_WPM,Filler_Words_Used,Confidence_Score,Response_Relevance_Score,Interviewer_Rating,Background_Noise_Level,Follow_Up_Questions_Asked,Dressing_Appropriateness,Time_Management_Score,Final_Recommendation,Offer_Extended
C2452,33,Non-binary,Bachelors,Software Engineer,Healthcare,Technical,Google Meet,12:00,16:00,43,Yes,Poor,1.02,1,4,84,1,1,105,17,5,8,1.42,High,1,Formal,8,Reject,Yes
C2453,24,Male,Masters,UI/UX Designer,Finance,Final,Skype,15:30,09:30,44,No,Poor,0.22,7,2,15,5,8,155,16,4,7,1.96,High,2,Formal,3,Reject,Yes
C2454,30,Female,PhD,Data Analyst,Education,Managerial,Teams,09:00,14:45,38,Yes,Poor,5.99,1,1,54,1,6,116,14,7,1,3.29,Low,1,Casual,4,Reject,Yes
C2455,29,Female,PhD,Software Engineer,Education,HR,Skype,10:30,14:45,46,Yes,Moderate,0.59,3,1,23,4,2,93,14,2,5,4.72,Medium,1,Formal,5,Proceed,No
C2456,21,Non-binary,Masters,Project Manager,Healthcare,Managerial,Teams,15:30,11:00,32,No,Moderate,5.48,1,2,10,4,9,131,3,5,5,2.58,High,2,Casual,5,Reject,Yes
C2457,32,Female,Masters,UI/UX Designer,Education,Managerial,Google Meet,15:30,09:30,41,No,Poor,4.02,4,2,70,4,9,115,7,3,3,4.43,High,0,Casual,6,Proceed,No
C2458,34,Non-binary,Masters,Software Engineer,Tech,Managerial,Google Meet,09:00,11:00,55,Yes,Poor,0.33,7,3,41,7,8,156,17,9,6,1.09,Low,0,Semi-Formal,5,Reject,No
C2459,33,Non-binary,Masters,Software Engineer,Tech,Technical,Teams,14:00,11:00,42,No,Moderate,9.54,9,4,2,9,7,158,3,4,6,3.96,Medium,0,Casual,1,Proceed,Yes
C2460,29,Female,PhD,Software Engineer,Education,Final,Skype,15:30,12:45,39,No,Clear,0.09,2,3,40,8,1,158,16,3,8,1.36,Low,0,Semi-Formal,4,Proceed,Yes
C2461,21,Female,Bachelors,Data Analyst,Consulting,Final,Google Meet,09:00,09:30,49,Yes,Moderate,3.54,1,0,21,5,9,144,2,6,5,4.6,High,2,Formal,5,Hold,Yes
C2462,25,Male,Masters,Data Analyst,Education,Managerial,Zoom,10:30,09:30,38,Yes,Clear,8.06,1,3,25,9,3,122,11,9,1,2.94,Low,0,Casual,5,Proceed,No
C2463,33,Non-binary,Masters,Software Engineer,Healthcare,Technical,Teams,09:00,11:00,46,Yes,Clear,9.74,5,2,3,9,3,95,5,4,3,3.03,Medium,0,Casual,3,Proceed,No
C2464,25,Female,PhD,Project Manager,Education,Managerial,Skype,14:00,11:00,58,Yes,Moderate,0.45,2,4,15,6,2,147,11,2,9,4.68,Medium,1,Semi-Formal,7,Hold,No
C2465,28,Non-binary,Bachelors,Project Manager,Education,Managerial,Skype,10:30,14:45,21,No,Poor,9.51,4,3,62,5,6,120,16,8,7,2.76,High,2,Semi-Formal,5,Reject,No
C2466,31,Female,Bachelors,Project Manager,Healthcare,Technical,Skype,14:00,12:45,59,No,Moderate,3.36,1,0,16,2,9,129,19,2,5,4.61,Medium,1,Casual,6,Reject,No
C2467,31,Non-binary,PhD,UI/UX Designer,Tech,HR,Google Meet,15:30,11:00,53,No,Moderate,1.58,5,2,18,9,8,157,3,4,1,3.72,Medium,2,Formal,9,Hold,No
C2468,25,Non-binary,PhD,Data Analyst,Consulting,HR,Google Meet,09:00,09:30,28,Yes,Clear,8.24,2,1,78,1,3,90,4,2,4,2.13,High,0,Formal,8,Hold,Yes
C2469,33,Non-binary,Bachelors,Project Manager,Finance,Technical,Zoom,12:00,12:45,40,Yes,Poor,6.43,6,2,6,8,4,100,15,9,8,1.24,Low,2,Semi-Formal,5,Proceed,Yes
C2470,32,Non-binary,Bachelors,Data Analyst,Consulting,HR,Zoom,14:00,09:30,39,No,Poor,0.99,7,0,65,3,8,98,10,1,1,4.62,High,0,Formal,4,Reject,No
C2471,28,Non-binary,PhD,Software Engineer,Finance,Technical,Zoom,09:00,12:45,27,No,Moderate,6.18,3,3,54,5,3,97,2,1,8,2.3,Medium,2,Semi-Formal,1,Reject,No
C2472,21,Male,Masters,Data Analyst,Education,Managerial,Zoom,12:00,14:45,40,No,Moderate,8.17,4,3,44,5,4,97,14,7,6,1.1,Low,0,Semi-Formal,5,Hold,No
C2473,30,Female,Masters,UI/UX Designer,Tech,Managerial,Zoom,12:00,16:00,35,No,Poor,5.49,4,3,86,7,9,110,19,7,2,4.63,Medium,2,Semi-Formal,4,Hold,No
C2474,34,Female,Bachelors,Project Manager,Education,Final,Google Meet,09:00,16:00,20,Yes,Poor,3.43,2,1,71,4,9,94,19,8,7,3.13,Low,2,Formal,4,Reject,Yes
C2475,23,Male,PhD,Software Engineer,Finance,Technical,Teams,10:30,11:00,21,No,Moderate,2.14,1,0,0,1,9,136,15,3,2,3.79,High,0,Formal,8,Proceed,No
C2476,27,Male,Masters,UI/UX Designer,Tech,HR,Teams,12:00,16:00,24,No,Poor,7.51,2,4,16,1,7,143,14,4,1,4.81,Medium,0,Formal,2,Reject,Yes
C2477,26,Male,PhD,Software Engineer,Finance,HR,Skype,09:00,09:30,54,No,Clear,3.99,4,1,38,4,2,139,2,3,7,1.79,Low,2,Semi-Formal,8,Hold,Yes
C2478,31,Male,PhD,Software Engineer,Education,HR,Skype,09:00,09:30,29,Yes,Poor,8.32,7,2,7,2,5,133,7,2,8,3.53,Medium,1,Formal,9,Reject,Yes
C2479,25,Non-binary,Bachelors,UI/UX Designer,Finance,Managerial,Skype,10:30,12:45,29,Yes,Clear,7.64,3,0,56,2,7,127,6,6,7,1.69,Low,2,Formal,1,Reject,No
C2480,27,Male,PhD,Software Engineer,Tech,HR,Google Meet,09:00,14:45,45,Yes,Moderate,7.52,4,0,84,2,4,132,14,3,9,2.04,Low,2,Casual,3,Reject,No
C2481,33,Male,PhD,UI/UX Designer,Consulting,Managerial,Zoom,14:00,11:00,34,Yes,Clear,7.94,7,4,49,4,9,91,5,4,7,3.16,Medium,1,Semi-Formal,1,Proceed,Yes
C2482,25,Male,PhD,Project Manager,Education,Managerial,Skype,14:00,11:00,58,No,Poor,5.56,6,0,54,1,8,116,1,1,7,1.89,Low,2,Casual,2,Proceed,No
C2483,27,Male,Bachelors,Software Engineer,Finance,Final,Skype,10:30,09:30,58,Yes,Clear,7.8,9,2,25,5,8,128,10,8,4,2.88,Medium,1,Semi-Formal,5,Reject,No
C2484,30,Non-binary,Bachelors,UI/UX Designer,Finance,Managerial,Skype,15:30,09:30,22,Yes,Poor,8.79,9,1,94,8,9,108,9,2,2,1.06,Low,2,Casual,9,Reject,No
C2485,23,Male,Bachelors,Data Analyst,Consulting,Final,Zoom,09:00,16:00,34,No,Clear,3.01,7,2,52,2,9,101,9,9,9,3.6,Low,1,Semi-Formal,4,Hold,Yes
C2486,26,Female,Bachelors,Software Engineer,Tech,Managerial,Google Meet,14:00,11:00,58,No,Poor,2.52,3,2,32,1,2,98,10,7,4,4.06,Low,2,Formal,6,Hold,Yes
C2487,22,Female,Bachelors,UI/UX Designer,Healthcare,Managerial,Teams,14:00,12:45,56,Yes,Moderate,4.59,1,0,29,5,5,136,2,7,9,1.93,Medium,2,Casual,5,Hold,No
C2488,21,Non-binary,PhD,Data Analyst,Healthcare,Technical,Teams,09:00,14:45,59,No,Moderate,5.53,1,1,93,2,1,143,15,1,2,1.11,High,0,Semi-Formal,7,Hold,Yes
C2489,22,Non-binary,Bachelors,Software Engineer,Healthcare,Managerial,Google Meet,09:00,11:00,35,No,Poor,0.28,8,4,35,4,5,148,15,2,4,1.27,High,0,Semi-Formal,8,Hold,No
C2490,24,Female,Masters,UI/UX Designer,Education,Managerial,Zoom,12:00,12:45,42,No,Clear,1.82,1,2,20,4,8,140,7,5,5,3.53,High,0,Formal,8,Hold,No
C2491,31,Non-binary,Masters,UI/UX Designer,Healthcare,Final,Teams,10:30,09:30,38,No,Moderate,0.22,0,3,40,3,7,145,14,3,6,5.0,Low,1,Semi-Formal,4,Hold,Yes
C2492,30,Female,Bachelors,Project Manager,Healthcare,Managerial,Zoom,12:00,12:45,29,Yes,Clear,5.62,4,1,36,6,8,151,18,8,7,3.74,Low,2,Semi-Formal,2,Hold,Yes
C2493,26,Non-binary,PhD,Software Engineer,Consulting,Technical,Skype,10:30,12:45,23,Yes,Poor,7.71,8,0,20,2,8,145,2,9,6,1.04,Low,0,Semi-Formal,2,Proceed,No
C2494,31,Non-binary,Masters,Data Analyst,Healthcare,HR,Google Meet,12:00,11:00,52,No,Clear,8.26,8,2,28,1,5,115,4,4,4,4.75,High,2,Semi-Formal,7,Hold,Yes
C2495,25,Male,Bachelors,Project Manager,Finance,Technical,Teams,10:30,12:45,58,Yes,Moderate,5.58,5,2,7,1,6,146,12,6,6,4.43,High,0,Formal,7,Proceed,No
C2496,28,Female,Bachelors,Project Manager,Consulting,Technical,Google Meet,09:00,11:00,32,No,Poor,0.41,3,2,51,7,2,147,8,9,3,3.09,Medium,1,Formal,1,Reject,Yes
C2497,22,Non-binary,PhD,UI/UX Designer,Finance,Managerial,Zoom,10:30,16:00,30,No,Poor,5.91,8,2,38,5,4,126,13,5,1,4.24,Medium,2,Semi-Formal,3,Proceed,No
C2498,23,Female,PhD,Project Manager,Education,HR,Zoom,14:00,16:00,27,Yes,Clear,3.99,1,2,68,5,3,104,4,7,8,2.18,High,2,Semi-Formal,5,Reject,Yes
C2499,22,Non-binary,Bachelors,UI/UX Designer,Consulting,Managerial,Zoom,15:30,12:45,48,No,Poor,8.49,3,2,13,9,5,112,18,2,4,1.49,High,1,Formal,1,Proceed,Yes
C2500,30,Female,Masters,Project Manager,Finance,Technical,Skype,14:00,12:45,53,Yes,Clear,4.07,5,4,84,7,5,136,10,4,9,1.63,Low,2,Semi-Formal,7,Hold,No
C2501,22,Male,PhD,UI/UX Designer,Finance,HR,Skype,10:30,14:45,56,Yes,Clear,7.18,0,3,37,9,9,140,18,9,1,1.94,Medium,0,Formal,1,Proceed,Yes
C2502,24,Male,Bachelors,UI/UX Designer,Tech,Technical,Skype,10:30,09:30,40,No,Clear,1.95,1,4,14,5,7,120,1,2,1,2.09,Medium,2,Formal,3,Hold,Yes
C2503,32,Male,Bachelors,UI/UX Designer,Tech,Technical,Google Meet,10:30,16:00,59,No,Clear,9.23,1,4,29,9,1,119,15,4,7,2.69,Medium,1,Casual,7,Hold,No
C2504,22,Female,Bachelors,UI/UX Designer,Tech,Technical,Google Meet,15:30,12:45,37,No,Moderate,2.95,0,2,70,6,7,134,1,9,3,3.76,Medium,0,Semi-Formal,2,Proceed,No
C2505,22,Female,Bachelors,Project Manager,Tech,HR,Skype,15:30,12:45,48,No,Moderate,0.06,8,2,26,1,1,102,5,9,6,1.53,High,2,Formal,3,Reject,No
C2506,23,Non-binary,Bachelors,Data Analyst,Healthcare,Managerial,Teams,12:00,12:45,49,Yes,Clear,0.82,0,2,71,8,9,96,16,6,4,1.8,High,2,Casual,3,Reject,No
C2507,33,Male,PhD,UI/UX Designer,Education,Managerial,Zoom,10:30,12:45,36,Yes,Clear,2.29,0,1,34,8,7,119,13,6,3,1.46,High,0,Formal,4,Hold,Yes
C2508,21,Female,Masters,Software Engineer,Healthcare,HR,Google Meet,12:00,12:45,42,Yes,Moderate,1.65,3,0,40,7,8,94,12,2,8,2.93,Low,2,Semi-Formal,6,Proceed,No
C2509,25,Female,PhD,Data Analyst,Education,HR,Skype,14:00,14:45,25,Yes,Moderate,1.9,0,0,52,5,9,131,12,3,6,3.85,High,0,Semi-Formal,1,Proceed,No
C2510,31,Male,Bachelors,Data Analyst,Consulting,HR,Skype,15:30,09:30,46,No,Moderate,5.79,8,3,60,6,2,111,7,1,1,2.77,Low,0,Casual,5,Reject,Yes
C2511,24,Female,PhD,Software Engineer,Education,Technical,Zoom,09:00,14:45,54,Yes,Moderate,4.73,7,4,94,5,4,111,17,9,6,3.98,Low,2,Semi-Formal,7,Hold,No
C2512,31,Non-binary,PhD,Software Engineer,Healthcare,Managerial,Skype,15:30,11:00,56,Yes,Clear,7.12,7,4,44,1,7,154,9,2,2,3.27,Low,0,Casual,7,Reject,Yes
C2513,31,Male,PhD,UI/UX Designer,Consulting,Technical,Zoom,12:00,14:45,44,No,Poor,7.9,6,3,29,2,9,111,15,6,9,2.27,High,0,Casual,7,Proceed,No
C2514,21,Male,Masters,Software Engineer,Consulting,HR,Skype,09:00,09:30,22,Yes,Moderate,5.17,9,3,90,6,7,97,5,4,1,3.18,Low,1,Casual,8,Reject,Yes
C2515,26,Male,Bachelors,Project Manager,Consulting,Final,Skype,09:00,09:30,59,No,Clear,5.93,8,1,0,7,2,106,6,3,7,4.33,Medium,1,Semi-Formal,2,Reject,No
C2516,27,Male,Bachelors,Project Manager,Tech,Technical,Skype,09:00,11:00,54,Yes,Poor,7.76,6,3,32,1,2,137,6,5,3,1.69,Medium,1,Formal,7,Hold,No
C2517,33,Female,PhD,UI/UX Designer,Healthcare,Technical,Zoom,15:30,11:00,59,Yes,Moderate,0.9,9,3,77,8,9,116,18,9,5,3.25,Low,2,Formal,8,Reject,Yes
C2518,24,Male,PhD,UI/UX Designer,Tech,HR,Skype,10:30,09:30,23,No,Moderate,4.34,7,3,6,6,6,152,16,5,3,3.7,Medium,0,Semi-Formal,5,Reject,Yes
C2519,23,Non-binary,PhD,Project Manager,Finance,HR,Zoom,09:00,16:00,24,No,Moderate,5.28,0,2,61,5,6,103,7,6,2,4.62,Medium,0,Casual,1,Hold,Yes
C2520,29,Male,PhD,Project Manager,Consulting,HR,Skype,14:00,09:30,20,No,Clear,5.98,5,1,21,3,3,94,6,5,4,3.42,Medium,0,Semi-Formal,7,Reject,Yes
C2521,31,Female,PhD,Software Engineer,Consulting,Managerial,Zoom,14:00,11:00,50,Yes,Clear,5.42,2,2,50,5,6,131,18,9,8,1.17,Low,0,Semi-Formal,2,Proceed,Yes
C2522,23,Non-binary,Bachelors,UI/UX Designer,Consulting,HR,Teams,09:00,16:00,28,No,Poor,3.51,1,1,68,5,3,157,6,7,7,3.27,High,0,Casual,5,Proceed,Yes
C2523,25,Non-binary,Masters,Software Engineer,Healthcare,Managerial,Skype,14:00,11:00,46,Yes,Poor,2.88,0,0,84,9,4,110,12,5,8,1.81,Medium,0,Casual,1,Hold,Yes
C2524,25,Non-binary,PhD,UI/UX Designer,Consulting,Final,Zoom,14:00,14:45,57,No,Clear,4.41,0,4,54,9,5,114,6,9,2,2.86,Medium,2,Semi-Formal,6,Hold,No
C2525,27,Non-binary,Masters,Software Engineer,Healthcare,Final,Skype,14:00,09:30,35,Yes,Clear,0.67,0,4,30,8,1,109,4,7,9,3.27,Low,2,Casual,7,Proceed,No
C2526,21,Male,PhD,Project Manager,Finance,HR,Google Meet,12:00,14:45,25,Yes,Moderate,4.71,2,0,53,7,3,132,0,2,4,3.63,High,0,Semi-Formal,4,Proceed,Yes
C2527,31,Male,PhD,Software Engineer,Finance,Technical,Skype,12:00,12:45,43,Yes,Moderate,9.66,3,3,26,7,3,121,1,8,4,1.29,Low,0,Formal,8,Hold,No
C2528,23,Non-binary,Masters,UI/UX Designer,Finance,Final,Google Meet,14:00,14:45,44,Yes,Moderate,0.54,3,0,43,6,2,90,15,7,8,4.39,High,1,Formal,3,Proceed,No
C2529,23,Female,PhD,Data Analyst,Tech,HR,Zoom,10:30,12:45,53,Yes,Moderate,1.53,5,1,78,5,5,106,1,2,9,4.78,High,0,Casual,5,Reject,No
C2530,30,Female,Masters,Software Engineer,Consulting,Technical,Zoom,14:00,09:30,54,Yes,Moderate,6.3,1,0,86,3,7,127,8,3,2,3.79,High,2,Casual,2,Reject,No
C2531,30,Non-binary,Bachelors,Project Manager,Finance,Technical,Teams,12:00,11:00,40,No,Moderate,7.07,4,4,59,4,2,130,7,8,4,3.41,Low,1,Formal,9,Hold,Yes
C2532,28,Female,Bachelors,UI/UX Designer,Education,Managerial,Google Meet,09:00,16:00,51,No,Moderate,4.75,3,4,52,6,1,100,1,5,1,3.48,Low,0,Casual,7,Hold,No
C2533,23,Non-binary,Bachelors,Software Engineer,Healthcare,Final,Teams,14:00,16:00,32,Yes,Moderate,9.17,5,3,16,7,2,145,1,2,5,3.79,Medium,2,Formal,7,Hold,No
C2534,27,Non-binary,Masters,Data Analyst,Education,Technical,Google Meet,15:30,12:45,57,Yes,Moderate,4.82,2,0,93,2,5,154,4,7,4,4.52,Medium,1,Casual,6,Hold,No
C2535,33,Male,PhD,Software Engineer,Finance,HR,Zoom,12:00,11:00,49,No,Moderate,1.09,3,3,35,3,6,134,0,2,1,1.6,High,1,Formal,2,Hold,Yes
C2536,29,Male,PhD,UI/UX Designer,Tech,Technical,Zoom,12:00,12:45,31,No,Moderate,4.79,0,2,65,7,8,101,3,3,9,1.14,Medium,1,Formal,3,Proceed,Yes
C2537,28,Non-binary,Bachelors,Project Manager,Tech,Final,Zoom,12:00,16:00,52,No,Clear,5.15,4,1,1,7,9,149,15,1,8,1.28,High,1,Casual,8,Hold,Yes
C2538,26,Male,Masters,UI/UX Designer,Education,Technical,Zoom,09:00,16:00,49,Yes,Moderate,4.29,6,3,96,8,5,101,18,9,1,2.11,High,0,Semi-Formal,2,Hold,Yes
C2539,34,Female,Bachelors,Project Manager,Finance,Technical,Zoom,15:30,09:30,42,No,Poor,9.15,5,4,19,9,4,149,14,5,3,2.61,Low,1,Formal,6,Proceed,No
C2540,25,Male,Masters,Data Analyst,Consulting,HR,Teams,15:30,12:45,44,Yes,Poor,4.79,2,1,9,9,2,96,0,9,5,2.86,High,0,Formal,2,Reject,Yes
C2541,27,Non-binary,PhD,Data Analyst,Healthcare,HR,Google Meet,15:30,12:45,49,No,Clear,6.92,6,2,68,1,9,95,4,1,7,1.9,Low,1,Casual,2,Hold,Yes
C2542,29,Non-binary,PhD,Project Manager,Healthcare,Final,Teams,12:00,16:00,51,No,Clear,5.09,5,0,57,1,3,124,2,2,5,1.3,High,1,Casual,1,Proceed,Yes
C2543,32,Non-binary,PhD,Data Analyst,Tech,Technical,Google Meet,14:00,16:00,49,Yes,Clear,7.27,0,2,80,6,1,90,15,9,8,2.0,High,2,Semi-Formal,4,Proceed,Yes
C2544,26,Female,Bachelors,UI/UX Designer,Education,Technical,Skype,14:00,09:30,47,No,Poor,1.09,7,0,46,1,9,129,7,8,2,4.09,High,1,Formal,2,Hold,Yes
C2545,31,Male,PhD,Data Analyst,Finance,Managerial,Teams,15:30,11:00,21,No,Clear,9.45,0,0,62,9,2,129,18,1,7,3.44,Medium,1,Formal,8,Hold,No
C2546,31,Male,Masters,Software Engineer,Finance,Technical,Zoom,12:00,11:00,29,Yes,Clear,6.12,9,3,38,1,8,114,0,6,5,3.96,High,0,Semi-Formal,4,Reject,No
C2547,22,Male,Masters,UI/UX Designer,Consulting,Technical,Google Meet,14:00,11:00,55,Yes,Moderate,3.08,9,1,61,5,4,96,3,5,9,3.11,Medium,2,Formal,1,Reject,Yes
C2548,28,Non-binary,Bachelors,Data Analyst,Consulting,Managerial,Google Meet,10:30,14:45,28,No,Poor,2.33,2,1,81,1,8,145,16,3,8,2.02,High,2,Formal,1,Hold,Yes
C2549,24,Female,Bachelors,UI/UX Designer,Finance,Technical,Teams,14:00,11:00,26,No,Poor,7.38,5,2,59,5,9,122,11,4,8,4.86,Low,2,Casual,6,Proceed,No
C2550,26,Non-binary,Bachelors,Project Manager,Finance,Final,Teams,14:00,09:30,31,No,Clear,2.67,2,4,72,4,3,90,2,9,1,4.39,Medium,2,Formal,9,Reject,Yes
C2551,34,Male,Masters,Data Analyst,Healthcare,HR,Skype,10:30,12:45,53,No,Clear,4.49,8,2,73,6,5,112,7,9,1,4.64,Medium,2,Semi-Formal,2,Reject,No
C2552,22,Female,PhD,Data Analyst,Education,Technical,Zoom,14:00,12:45,34,No,Poor,6.17,1,2,31,8,8,96,14,6,4,1.86,High,2,Semi-Formal,5,Reject,No
C2553,33,Male,Masters,Data Analyst,Healthcare,Technical,Skype,09:00,11:00,31,Yes,Moderate,8.58,8,3,62,9,8,143,9,9,3,3.79,Medium,1,Formal,7,Reject,No
C2554,26,Non-binary,Bachelors,Data Analyst,Consulting,HR,Google Meet,12:00,14:45,25,No,Moderate,8.29,0,4,38,5,4,118,19,8,4,3.19,Medium,2,Semi-Formal,5,Hold,Yes
C2555,22,Non-binary,Masters,Data Analyst,Tech,HR,Zoom,09:00,12:45,45,No,Poor,6.67,6,3,17,8,2,159,11,8,6,1.86,High,0,Casual,5,Proceed,Yes
C2556,21,Female,PhD,UI/UX Designer,Finance,Managerial,Teams,09:00,14:45,24,Yes,Clear,2.65,7,1,23,6,6,98,15,4,2,4.27,Low,1,Semi-Formal,3,Reject,No
C2557,31,Female,PhD,Data Analyst,Finance,Managerial,Skype,12:00,11:00,29,No,Clear,1.62,1,3,1,8,6,109,14,5,4,1.01,Low,1,Casual,5,Proceed,No
C2558,25,Female,Bachelors,Project Manager,Education,Managerial,Skype,09:00,14:45,40,Yes,Poor,5.45,5,2,15,5,7,148,5,8,4,1.69,Medium,2,Formal,1,Hold,Yes
C2559,24,Male,Masters,Software Engineer,Consulting,Technical,Google Meet,14:00,16:00,47,Yes,Poor,8.82,6,1,78,8,5,136,8,3,7,1.67,Medium,2,Formal,9,Hold,No
C2560,31,Male,Bachelors,Project Manager,Finance,Technical,Skype,15:30,16:00,30,Yes,Clear,4.08,1,3,50,6,1,147,6,8,2,3.32,Low,2,Semi-Formal,1,Reject,No
C2561,33,Female,Bachelors,UI/UX Designer,Healthcare,Managerial,Zoom,15:30,16:00,33,Yes,Poor,7.37,0,0,83,9,1,158,1,7,7,3.05,Low,2,Semi-Formal,3,Proceed,No
C2562,24,Non-binary,Bachelors,UI/UX Designer,Education,HR,Teams,09:00,09:30,35,Yes,Poor,8.32,9,2,53,4,1,107,2,8,8,4.72,Medium,0,Semi-Formal,8,Proceed,Yes
C2563,21,Non-binary,Bachelors,Software Engineer,Finance,Managerial,Teams,15:30,09:30,40,Yes,Poor,2.63,2,2,55,1,4,95,7,2,2,4.31,High,2,Formal,1,Hold,No
C2564,29,Female,Masters,Software Engineer,Tech,HR,Teams,09:00,11:00,33,No,Poor,9.64,8,3,61,1,7,92,14,1,8,2.32,High,0,Casual,7,Reject,Yes
C2565,32,Non-binary,Bachelors,Project Manager,Consulting,Managerial,Skype,12:00,14:45,31,Yes,Clear,2.55,5,4,70,3,8,141,7,2,5,3.11,Low,1,Semi-Formal,3,Hold,No
C2566,34,Non-binary,PhD,Data Analyst,Education,Managerial,Zoom,10:30,14:45,45,No,Clear,5.89,4,0,81,5,1,150,17,5,4,2.24,High,2,Casual,3,Hold,Yes
C2567,31,Non-binary,Bachelors,UI/UX Designer,Healthcare,Technical,Google Meet,09:00,16:00,28,No,Clear,6.68,5,3,88,4,5,122,6,9,5,1.8,Low,1,Semi-Formal,5,Proceed,No
C2568,28,Female,PhD,Project Manager,Consulting,Final,Zoom,10:30,16:00,22,Yes,Moderate,5.53,8,2,76,8,5,109,2,8,2,3.44,Medium,2,Casual,6,Reject,No
C2569,21,Male,Masters,UI/UX Designer,Finance,HR,Teams,14:00,16:00,43,Yes,Clear,6.22,6,2,59,8,7,157,5,7,6,4.3,Medium,2,Casual,2,Proceed,No
C2570,25,Male,Bachelors,UI/UX Designer,Tech,Managerial,Teams,12:00,14:45,38,No,Poor,2.11,0,2,74,2,1,139,19,4,5,1.12,Low,0,Semi-Formal,3,Proceed,Yes
C2571,31,Male,Masters,Data Analyst,Healthcare,Managerial,Teams,15:30,14:45,31,No,Moderate,1.44,1,3,71,5,8,119,19,3,5,1.2,Medium,2,Formal,7,Proceed,Yes
C2572,32,Female,PhD,Software Engineer,Consulting,HR,Zoom,09:00,16:00,57,No,Moderate,0.15,5,1,90,6,4,106,16,4,8,1.15,Low,0,Formal,6,Reject,No
C2573,29,Non-binary,PhD,UI/UX Designer,Finance,Final,Teams,09:00,14:45,21,No,Moderate,6.09,1,4,19,9,8,120,7,8,5,3.81,High,1,Formal,7,Proceed,Yes
C2574,21,Male,Masters,UI/UX Designer,Education,Final,Google Meet,14:00,09:30,47,Yes,Poor,9.24,7,3,63,2,8,103,3,8,5,2.39,Low,1,Semi-Formal,2,Hold,No
C2575,30,Non-binary,Bachelors,Software Engineer,Finance,Technical,Zoom,12:00,11:00,20,Yes,Poor,6.81,5,3,97,9,2,122,11,6,9,3.84,High,1,Semi-Formal,7,Hold,No
C2576,30,Non-binary,Masters,Software Engineer,Education,Final,Google Meet,10:30,16:00,48,No,Moderate,6.51,8,2,67,4,4,136,6,4,7,1.89,Medium,0,Casual,1,Proceed,No
C2577,23,Female,Bachelors,Data Analyst,Education,HR,Teams,12:00,12:45,22,Yes,Moderate,5.33,1,4,78,7,3,145,6,3,9,1.04,High,0,Semi-Formal,6,Proceed,Yes
C2578,31,Female,PhD,Data Analyst,Finance,Managerial,Zoom,14:00,09:30,42,No,Moderate,6.18,0,2,76,8,2,103,0,8,8,3.66,Low,0,Casual,9,Hold,No
C2579,32,Female,Bachelors,Software Engineer,Tech,HR,Teams,10:30,16:00,27,No,Moderate,7.23,3,0,48,9,4,118,17,2,5,1.78,Low,0,Casual,8,Proceed,No
C2580,32,Female,PhD,Software Engineer,Education,Final,Zoom,10:30,16:00,33,No,Poor,1.51,9,0,85,2,4,95,2,8,9,3.23,Low,2,Formal,2,Reject,No
C2581,24,Male,PhD,Project Manager,Education,HR,Teams,09:00,14:45,47,Yes,Clear,7.3,7,2,25,7,5,113,16,5,6,2.74,High,0,Casual,9,Reject,No
C2582,22,Non-binary,Masters,Data Analyst,Finance,Final,Zoom,09:00,09:30,40,No,Moderate,1.55,5,0,51,5,4,117,10,9,9,4.56,High,2,Semi-Formal,9,Proceed,No
C2583,29,Male,Bachelors,Software Engineer,Education,HR,Zoom,12:00,11:00,22,Yes,Moderate,2.94,2,0,60,1,7,145,1,8,4,1.15,Low,0,Formal,8,Hold,No
C2584,21,Non-binary,Masters,Software Engineer,Healthcare,Managerial,Zoom,10:30,12:45,33,No,Moderate,3.39,6,2,8,1,1,92,3,3,7,2.79,High,0,Semi-Formal,6,Reject,Yes
C2585,24,Male,Masters,Project Manager,Consulting,HR,Teams,09:00,16:00,38,No,Moderate,2.86,9,0,4,8,1,93,0,4,9,4.35,Medium,1,Semi-Formal,4,Hold,Yes
C2586,30,Non-binary,Bachelors,Project Manager,Finance,Technical,Teams,10:30,11:00,23,Yes,Poor,5.25,0,1,29,5,3,127,9,9,2,3.72,Medium,1,Formal,7,Reject,Yes
C2587,32,Female,PhD,UI/UX Designer,Healthcare,Managerial,Teams,10:30,12:45,42,No,Clear,5.55,7,2,3,9,6,121,14,6,1,4.51,Medium,2,Formal,2,Proceed,No
C2588,33,Female,Bachelors,Data Analyst,Education,Managerial,Zoom,15:30,11:00,26,No,Moderate,8.2,7,1,30,2,6,143,9,9,6,4.97,Medium,2,Semi-Formal,8,Proceed,Yes
C2589,23,Non-binary,Bachelors,Project Manager,Education,Technical,Teams,09:00,14:45,35,No,Clear,5.77,2,3,13,4,5,149,15,3,4,3.23,High,1,Semi-Formal,1,Reject,No
C2590,30,Male,PhD,Data Analyst,Education,Technical,Google Meet,09:00,09:30,20,No,Moderate,9.96,0,1,24,6,6,131,1,8,1,2.38,Medium,1,Semi-Formal,7,Reject,No
